source_id,translation_id_1,translation_id_2,translation_1,translation_2,human_score_1,human_score_2,model_preference_score,model_agrees
"On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.",31,38," Den faste sekretær for Nobelkomiteen for Litteratur ved den Svenske Akademi, Sara Danius, offentliggjorde på mandag under et radioprogram for Sveriges Radio i Sverige på Sveriges Radio, at komiteen, som manglede evne til at rette kontakten til Bob Dylan for at gratulere ham med Nobelprisen i Litteratur for 2016et, havde opgivet forsøgene på at nå ham."," Sara Danius, permanent sekretær i Nobelkomiteen for Litteratur hos det Svenske Akademi, bekendtgjorde under et radioprogram på Sveriges Radio i Sverige, at komiteen, der ikke kunne komme i kontakt med Bob Dylan direkte om Nobelprisen i litteratur 2016, havde opgivet at kontakte ham.",2,4,1.0,True
"On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.",31,39," Den faste sekretær for Nobelkomiteen for Litteratur ved den Svenske Akademi, Sara Danius, offentliggjorde på mandag under et radioprogram for Sveriges Radio i Sverige på Sveriges Radio, at komiteen, som manglede evne til at rette kontakten til Bob Dylan for at gratulere ham med Nobelprisen i Litteratur for 2016et, havde opgivet forsøgene på at nå ham."," Mandag offentliggjorde Sara Danius, permanent sekretær for Nobelpriskomitéen for Litteratur i Svenska Akademien, på Sveriges Radio i Sverige, i et radioprogram, at komitéen, som ikke var i stand til at komme i kontakt med Bob Dylan, havde opgivet forsøget på at genoprette kontakten med ham.",2,3,1.0,True
"On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.",31,40," Den faste sekretær for Nobelkomiteen for Litteratur ved den Svenske Akademi, Sara Danius, offentliggjorde på mandag under et radioprogram for Sveriges Radio i Sverige på Sveriges Radio, at komiteen, som manglede evne til at rette kontakten til Bob Dylan for at gratulere ham med Nobelprisen i Litteratur for 2016et, havde opgivet forsøgene på at nå ham."," Mandag meddelte Sara Danius, permanent sekretær for Nobelkomitéen for litteratur hos den Svenske Akademien, offentligt i et radioprogram på Sveriges Radio i Sverige, at komitéen, ikke i stand til direkte at få kontakt til Bob Dylan, havde opgivet sit forsøg på at kontakte ham.",2,3,1.0,True
"On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.",32,35," På mandag meddelte Sara Danius, permanent sekretær ved den Svenske Akademis Nobelkomite, offentligt i et radioprogram på Sveriges radio i Sverige, at komiteen, der ikke kunne komme i kontakt med 2016 Nobel-prismodtageren Dylan, opgav at videreføre sine bestræbelser på at nå ham."," Sara Danius, sekretær permanent i Nobelkomitéen for Litteratur ved Svenska Akademien, offentliggjorde mandag i radioen Sveriges radio, at komitéen, ikke var i stand til at snakke med Bob Dylan vedrørende Nobelprisen i litteratur 2016, havde opgivet sit forsøg på at snakke med ham.",2,3,0.5,False
"On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.",32,36," På mandag meddelte Sara Danius, permanent sekretær ved den Svenske Akademis Nobelkomite, offentligt i et radioprogram på Sveriges radio i Sverige, at komiteen, der ikke kunne komme i kontakt med 2016 Nobel-prismodtageren Dylan, opgav at videreføre sine bestræbelser på at nå ham."," På mandag offentliggjorde Sara Danius, permanent sekretær for Nobelpris-komitéen for litteratur ved den Svenske Akademi, offentligt i et radioprogram på Sveriges Radio i Sverige, at komitéen, der ikke har haft mulighed for at nå Bob Dylan direkte vedrørende hans modtagelse af Nobelprisen i litteratur i 2016, derfor havde opgivet at gøre dette.",2,3,0.5,False
"On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.",32,37," På mandag meddelte Sara Danius, permanent sekretær ved den Svenske Akademis Nobelkomite, offentligt i et radioprogram på Sveriges radio i Sverige, at komiteen, der ikke kunne komme i kontakt med 2016 Nobel-prismodtageren Dylan, opgav at videreføre sine bestræbelser på at nå ham."," Mandag annoncerede Sara Danius, permanent sekretær for Nobelkomitéen for Litteratur hos den Svenske Akademi, offentligt i et radioprogram på Sveriges Radio i Sverige, at komitéen, ude af stand til at komme i kontakt med Bob Dylan, opgav at forsøge at kontakte ham.",2,3,0.5,False
"On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.",32,38," På mandag meddelte Sara Danius, permanent sekretær ved den Svenske Akademis Nobelkomite, offentligt i et radioprogram på Sveriges radio i Sverige, at komiteen, der ikke kunne komme i kontakt med 2016 Nobel-prismodtageren Dylan, opgav at videreføre sine bestræbelser på at nå ham."," Sara Danius, permanent sekretær i Nobelkomiteen for Litteratur hos det Svenske Akademi, bekendtgjorde under et radioprogram på Sveriges Radio i Sverige, at komiteen, der ikke kunne komme i kontakt med Bob Dylan direkte om Nobelprisen i litteratur 2016, havde opgivet at kontakte ham.",2,4,0.5,False
"On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.",32,39," På mandag meddelte Sara Danius, permanent sekretær ved den Svenske Akademis Nobelkomite, offentligt i et radioprogram på Sveriges radio i Sverige, at komiteen, der ikke kunne komme i kontakt med 2016 Nobel-prismodtageren Dylan, opgav at videreføre sine bestræbelser på at nå ham."," Mandag offentliggjorde Sara Danius, permanent sekretær for Nobelpriskomitéen for Litteratur i Svenska Akademien, på Sveriges Radio i Sverige, i et radioprogram, at komitéen, som ikke var i stand til at komme i kontakt med Bob Dylan, havde opgivet forsøget på at genoprette kontakten med ham.",2,3,1.0,True
"On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.",32,40," På mandag meddelte Sara Danius, permanent sekretær ved den Svenske Akademis Nobelkomite, offentligt i et radioprogram på Sveriges radio i Sverige, at komiteen, der ikke kunne komme i kontakt med 2016 Nobel-prismodtageren Dylan, opgav at videreføre sine bestræbelser på at nå ham."," Mandag meddelte Sara Danius, permanent sekretær for Nobelkomitéen for litteratur hos den Svenske Akademien, offentligt i et radioprogram på Sveriges Radio i Sverige, at komitéen, ikke i stand til direkte at få kontakt til Bob Dylan, havde opgivet sit forsøg på at kontakte ham.",2,3,0.5,False
"On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.",33,35," MANDAG offentliggjorde Sara Danius, permanent sekretær for Nobelkomiteen for Litteratur ved det svenske Akademi, på en radiosending på Sveriges Radio i Sverige, at Nobelkomiteen for Litteratur, ude af stand til at få fat i Bob Dylan direkte, for at overrække ham Nobelprisen i litteratur for 2016, havde ladet sine anstrengelser for at få fat i ham falde."," Sara Danius, sekretær permanent i Nobelkomitéen for Litteratur ved Svenska Akademien, offentliggjorde mandag i radioen Sveriges radio, at komitéen, ikke var i stand til at snakke med Bob Dylan vedrørende Nobelprisen i litteratur 2016, havde opgivet sit forsøg på at snakke med ham.",2,3,0.5,False
"On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.",33,36," MANDAG offentliggjorde Sara Danius, permanent sekretær for Nobelkomiteen for Litteratur ved det svenske Akademi, på en radiosending på Sveriges Radio i Sverige, at Nobelkomiteen for Litteratur, ude af stand til at få fat i Bob Dylan direkte, for at overrække ham Nobelprisen i litteratur for 2016, havde ladet sine anstrengelser for at få fat i ham falde."," På mandag offentliggjorde Sara Danius, permanent sekretær for Nobelpris-komitéen for litteratur ved den Svenske Akademi, offentligt i et radioprogram på Sveriges Radio i Sverige, at komitéen, der ikke har haft mulighed for at nå Bob Dylan direkte vedrørende hans modtagelse af Nobelprisen i litteratur i 2016, derfor havde opgivet at gøre dette.",2,3,0.5,False
"On Monday, Sara Danius, permanent secretary of the Nobel Committee for Literature at the Swedish Academy, publicly announced during a radio program on Sveriges Radio in Sweden the committee, unable to reach Bob Dylan directly about winning the 2016 Nobel Prize in Literature, had abandoned its efforts to reach him.",33,37," MANDAG offentliggjorde Sara Danius, permanent sekretær for Nobelkomiteen for Litteratur ved det svenske Akademi, på en radiosending på Sveriges Radio i Sverige, at Nobelkomiteen for Litteratur, ude af stand til at få fat i Bob Dylan direkte, for at overrække ham Nobelprisen i litteratur for 2016, havde ladet sine anstrengelser for at få fat i ham falde."," Mandag annoncerede Sara Danius, permanent sekretær for Nobelkomitéen for Litteratur hos den Svenske Akademi, offentligt i et radioprogram på Sveriges Radio i Sverige, at komitéen, ude af stand til at komme i kontakt med Bob Dylan, opgav at forsøge at kontakte ham.",2,3,0.5,False
